work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,predicted_salary_usd
2023,Entry-Level,Full-Time,Research Engineer,120000,US,On-Site,US,Medium,163156
2023,Mid-Level,Full-Time,Analytics Engineer,84000,US,Fully Remote,US,Medium,149627
2023,Mid-Level,Full-Time,Data Engineer,39372,GB,On-Site,GB,Medium,85775
2023,Senior,Full-Time,Data Scientist,180300,US,Fully Remote,US,Medium,174953
2023,Senior,Full-Time,Machine Learning Engineer,392000,US,On-Site,US,Medium,201918
2023,Mid-Level,Full-Time,Data Engineer,131000,CO,On-Site,CO,Medium,93666
2023,Senior,Full-Time,Machine Learning Engineer,138700,US,On-Site,US,Medium,201918
2024,Senior,Full-Time,Data Science,185000,US,On-Site,US,Medium,164623
2023,Mid-Level,Full-Time,Data Scientist,166000,US,Fully Remote,US,Medium,141014
2023,Senior,Full-Time,Machine Learning Engineer,135000,US,On-Site,US,Medium,201918
2023,Mid-Level,Full-Time,Data Scientist,73000,US,On-Site,US,Medium,140360
2024,Mid-Level,Full-Time,BI Developer,74300,US,On-Site,US,Medium,110038
2024,Mid-Level,Full-Time,Business Intelligence Developer,70692,US,Fully Remote,US,Medium,99701
2024,Senior,Full-Time,Machine Learning Engineer,216700,US,Fully Remote,US,Medium,196074
2023,Mid-Level,Full-Time,Data Analyst,96750,US,On-Site,US,Medium,106011
2024,Senior,Full-Time,ML Engineer,200000,US,On-Site,US,Medium,197146
2023,Senior,Full-Time,Data Analyst,119800,US,Fully Remote,US,Medium,122680
2023,Senior,Full-Time,Data Engineer,131414,US,Fully Remote,US,Medium,158529
2022,Senior,Full-Time,Analytics Engineer,125000,US,Fully Remote,US,Medium,140065
2023,Senior,Full-Time,NLP Engineer,210000,US,Fully Remote,US,Medium,179644
2024,Mid-Level,Full-Time,Data Scientist,158100,US,On-Site,US,Medium,135556
2023,Entry-Level,Full-Time,Data Scientist,190000,US,On-Site,US,Medium,111924
2023,Senior,Full-Time,Data Architect,205000,US,Fully Remote,US,Medium,173332
2024,Senior,Full-Time,Machine Learning Engineer,198000,US,On-Site,US,Medium,204712
2024,Senior,Full-Time,Data Scientist,279000,US,Fully Remote,US,Medium,175703
2023,Senior,Full-Time,Research Scientist,180000,US,On-Site,US,Medium,207266
2023,Senior,Full-Time,Data Architect,136000,US,On-Site,US,Medium,161326
2023,Entry-Level,Full-Time,Research Scientist,162240,US,On-Site,US,Medium,159559
2024,Mid-Level,Full-Time,Data Engineer,133000,US,On-Site,US,Medium,137171
2023,Senior,Full-Time,Data Science Manager,169000,US,On-Site,US,Medium,223501
2024,Mid-Level,Full-Time,ML Ops Engineer,198000,US,On-Site,US,Medium,158390
2024,Mid-Level,Full-Time,Research Scientist,128900,US,On-Site,US,Medium,178672
2023,Senior,Full-Time,Data Scientist,183500,US,Fully Remote,US,Medium,174953
2024,Senior,Full-Time,Analytics Engineer,105000,US,On-Site,US,Medium,179474
2024,Senior,Full-Time,Data Engineer,75000,GB,On-Site,GB,Medium,95173
2023,Mid-Level,Full-Time,Data Science Manager,220000,US,On-Site,US,Medium,175104
2024,Senior,Full-Time,Data Scientist,156400,US,On-Site,US,Medium,171625
2024,Senior,Full-Time,Data Analyst,85000,US,On-Site,US,Medium,130006
2023,Senior,Full-Time,Data Scientist,262000,US,Fully Remote,US,Medium,174953
2023,Senior,Full-Time,Data Analyst,153800,US,Fully Remote,US,Medium,122680
2023,Entry-Level,Full-Time,Data Scientist,119200,US,On-Site,US,Medium,111924
2022,Entry-Level,Full-Time,Data Scientist,84053,BE,Fully Remote,BE,Large,76573
2023,Senior,Full-Time,Data Product Manager,150000,US,Fully Remote,US,Medium,156246
2024,Mid-Level,Full-Time,Data Engineer,30000,GB,Fully Remote,GB,Medium,74997
2023,Senior,Full-Time,Data Analyst,73100,US,On-Site,US,Medium,128320
2024,Executive,Full-Time,Business Intelligence,120000,US,On-Site,US,Medium,157992
2023,Mid-Level,Full-Time,Business Intelligence Analyst,135000,US,Fully Remote,US,Medium,111857
2023,Mid-Level,Full-Time,Data Engineer,105300,US,On-Site,US,Medium,141383
2023,Entry-Level,Full-Time,Data Analyst,67500,US,On-Site,US,Medium,86195
2024,Senior,Full-Time,Data Engineer,208000,US,On-Site,US,Medium,162159
2023,Senior,Full-Time,Data Scientist,144500,US,On-Site,US,Medium,173369
2023,Mid-Level,Full-Time,Data Analyst,64500,US,On-Site,US,Medium,106011
2023,Senior,Full-Time,Research Engineer,370000,US,On-Site,US,Medium,207266
2024,Entry-Level,Full-Time,Research Analyst,200000,US,On-Site,US,Medium,130194
2024,Mid-Level,Full-Time,Data Engineer,193000,US,On-Site,US,Medium,137171
2024,Senior,Full-Time,Data Manager,131200,US,Fully Remote,US,Medium,120011
2023,Senior,Full-Time,Machine Learning Scientist,170000,US,On-Site,US,Medium,202477
2024,Mid-Level,Full-Time,Data Specialist,68850,US,On-Site,US,Medium,99453
2023,Senior,Full-Time,Machine Learning Engineer,184000,US,On-Site,US,Medium,201918
2024,Mid-Level,Full-Time,Data Engineer,210100,US,On-Site,US,Medium,137171
2024,Entry-Level,Full-Time,Research Analyst,105000,US,Fully Remote,US,Medium,126073
2024,Mid-Level,Full-Time,Data Manager,47500,US,On-Site,US,Medium,113053
2024,Senior,Full-Time,Machine Learning Engineer,151600,US,On-Site,US,Medium,204712
2023,Senior,Full-Time,Data Scientist,140000,US,Fully Remote,US,Medium,174953
2024,Entry-Level,Part-Time,Data Analyst,93000,US,On-Site,US,Medium,91866
2024,Senior,Full-Time,Data Scientist,206000,US,Fully Remote,US,Medium,175703
2022,Senior,Full-Time,Data Analyst,115000,US,On-Site,US,Large,121157
2023,Executive,Full-Time,Data Engineer,210914,US,Fully Remote,US,Medium,197288
2023,Mid-Level,Full-Time,Data Analyst,46755,GB,On-Site,GB,Medium,70536
2023,Executive,Full-Time,Head of Data,110000,BR,Fully Remote,BR,Medium,118611
2022,Senior,Full-Time,Machine Learning Engineer,150000,US,Fully Remote,US,Large,181416
2024,Senior,Full-Time,Data Integration Engineer,148000,US,On-Site,US,Medium,142801
2023,Senior,Full-Time,Data Scientist,201650,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Research Scientist,247250,US,On-Site,US,Medium,207266
2023,Entry-Level,Full-Time,Research Scientist,100000,US,On-Site,US,Medium,159559
2022,Senior,Full-Time,Analytics Engineer,103432,GB,On-Site,GB,Medium,121824
2023,Senior,Full-Time,Data Architect,114000,US,Fully Remote,US,Medium,173332
2023,Executive,Full-Time,Data Scientist,220000,US,On-Site,US,Medium,183955
2023,Senior,Full-Time,Machine Learning Scientist,225000,US,Fully Remote,US,Medium,185503
2023,Senior,Full-Time,Data Analyst,126277,US,Fully Remote,US,Medium,122680
2022,Executive,Full-Time,Data Science Manager,175100,US,On-Site,US,Medium,204595
2023,Senior,Full-Time,Data Scientist,147100,US,On-Site,US,Medium,173369
2023,Mid-Level,Full-Time,Data Engineer,142000,CA,On-Site,CA,Medium,131654
2022,Executive,Full-Time,Data Engineer,200000,US,On-Site,US,Medium,179057
2023,Senior,Full-Time,Data Scientist,119000,US,Fully Remote,US,Medium,174953
2024,Senior,Full-Time,Data Scientist,124875,US,On-Site,US,Medium,171625
2023,Executive,Full-Time,Research Scientist,220000,US,On-Site,US,Medium,234369
2023,Mid-Level,Full-Time,Data Architect,110000,US,Fully Remote,US,Medium,150650
2023,Mid-Level,Full-Time,Machine Learning Engineer,135000,US,Hybrid,US,Large,155129
2023,Mid-Level,Full-Time,Data Engineer,75000,US,On-Site,US,Medium,141383
2023,Senior,Full-Time,Data Engineer,300000,US,On-Site,US,Medium,163312
2023,Executive,Full-Time,Data Science,168000,US,On-Site,US,Medium,179204
2022,Senior,Full-Time,Data Scientist,100000,US,On-Site,US,Large,153009
2024,Senior,Full-Time,Research Engineer,180000,US,On-Site,US,Medium,215335
2022,Senior,Full-Time,Data Scientist,119300,US,On-Site,US,Large,153009
2024,Mid-Level,Full-Time,Business Intelligence Manager,207000,US,On-Site,US,Medium,120277
2024,Entry-Level,Full-Time,Data Analyst,28750,GB,On-Site,GB,Medium,49775
2023,Mid-Level,Full-Time,Data Analyst,111151,US,Fully Remote,US,Medium,100557
2024,Executive,Full-Time,Data Engineer,179000,US,On-Site,US,Medium,185494
2023,Mid-Level,Full-Time,Data Engineer,110000,US,On-Site,US,Medium,141383
2024,Entry-Level,Full-Time,Data Analyst,97500,US,On-Site,US,Medium,93773
2023,Executive,Full-Time,Data Engineer,350000,US,Fully Remote,US,Medium,197288
2024,Senior,Full-Time,Data Scientist,120000,CA,On-Site,CA,Medium,153535
2023,Executive,Full-Time,Data Engineer,168000,US,Fully Remote,US,Medium,197288
2023,Senior,Full-Time,Data Scientist,213300,GB,On-Site,GB,Medium,123539
2023,Mid-Level,Full-Time,Data Scientist,93300,US,On-Site,US,Medium,140360
2024,Senior,Full-Time,Data Scientist,106000,US,On-Site,US,Medium,171625
2023,Mid-Level,Full-Time,Data Scientist,93400,US,On-Site,US,Medium,140360
2024,Senior,Full-Time,Data Developer,62500,GB,On-Site,GB,Medium,61044
2022,Mid-Level,Full-Time,Data Engineer,92350,GB,Fully Remote,GB,Medium,80278
2023,Senior,Full-Time,Analytics Engineer,90000,US,On-Site,US,Medium,176399
2024,Senior,Full-Time,Data Science,185490,US,On-Site,US,Medium,164623
2024,Senior,Full-Time,Business Intelligence Developer,104828,US,On-Site,US,Medium,128530
2024,Senior,Full-Time,Machine Learning Engineer,225000,US,Fully Remote,US,Medium,196074
2023,Entry-Level,Full-Time,Data Scientist,85600,US,On-Site,US,Medium,111924
2023,Entry-Level,Full-Time,Data Engineer,79976,GB,On-Site,GB,Medium,66553
2023,Mid-Level,Full-Time,Data Analyst,127075,US,Fully Remote,US,Medium,100557
2024,Mid-Level,Full-Time,Data Scientist,93000,US,Fully Remote,US,Medium,138704
2023,Senior,Full-Time,Analytics Engineer,160000,US,On-Site,US,Medium,176399
2023,Mid-Level,Full-Time,Business Intelligence Analyst,130000,US,Fully Remote,US,Medium,111857
2024,Executive,Full-Time,Data Scientist,160000,US,On-Site,US,Medium,180933
2023,Senior,Full-Time,Applied Scientist,184000,US,On-Site,US,Medium,186452
2024,Entry-Level,Full-Time,Data Management Analyst,72000,US,Fully Remote,US,Medium,81970
2024,Senior,Full-Time,BI Developer,21600,PH,On-Site,PH,Medium,61298
2024,Mid-Level,Full-Time,AI Engineer,200000,US,Fully Remote,US,Medium,141887
2022,Senior,Full-Time,Analytics Engineer,130000,US,Fully Remote,US,Medium,140065
2023,Mid-Level,Full-Time,Business Intelligence Analyst,80750,CA,On-Site,CA,Medium,100978
2023,Mid-Level,Full-Time,Data Specialist,60000,US,On-Site,US,Medium,103265
2023,Senior,Full-Time,Data Engineer,180514,GB,Fully Remote,GB,Medium,97065
2024,Executive,Full-Time,Data Engineer,130000,US,On-Site,US,Medium,185494
2024,Mid-Level,Full-Time,Data Product Manager,166363,US,On-Site,US,Medium,143836
2023,Senior,Full-Time,Data Science Manager,272400,US,On-Site,US,Large,223586
2023,Senior,Full-Time,Data Scientist,166000,GB,On-Site,GB,Medium,123539
2024,Senior,Full-Time,AI Engineer,150000,US,On-Site,US,Medium,173098
2023,Senior,Full-Time,Machine Learning Engineer,169850,US,Fully Remote,US,Medium,188539
2022,Mid-Level,Full-Time,Data Scientist,25000,TR,Hybrid,TR,Medium,33646
2024,Senior,Full-Time,Data Analyst,107000,CA,On-Site,CA,Medium,130303
2023,Senior,Full-Time,Data Science Manager,211000,US,On-Site,US,Medium,223501
2023,Senior,Full-Time,Data Architect,168000,US,Fully Remote,US,Medium,173332
2023,Senior,Full-Time,Machine Learning Engineer,180300,US,On-Site,US,Medium,201918
2023,Mid-Level,Full-Time,Data Operations Specialist,50000,US,On-Site,US,Medium,102664
2024,Entry-Level,Full-Time,Data Analyst,133000,US,On-Site,US,Medium,93773
2024,Mid-Level,Full-Time,Data Science,100000,GB,On-Site,GB,Medium,78642
2022,Senior,Full-Time,Data Engineer,185800,CA,Fully Remote,CA,Medium,129271
2023,Senior,Full-Time,Research Engineer,225000,FR,On-Site,FR,Medium,199080
2024,Mid-Level,Full-Time,Data Engineer,62000,US,On-Site,US,Medium,137171
2024,Senior,Full-Time,Data Science,157900,CA,Fully Remote,CA,Medium,153415
2024,Mid-Level,Full-Time,Data Science Practitioner,170200,US,On-Site,US,Medium,126949
2023,Senior,Full-Time,Machine Learning Engineer,225000,US,Fully Remote,US,Medium,188539
2024,Senior,Full-Time,Data Engineer,86000,US,On-Site,US,Medium,162159
2023,Mid-Level,Full-Time,Machine Learning Engineer,258700,US,On-Site,US,Medium,167075
2024,Mid-Level,Full-Time,Business Intelligence Engineer,134000,US,On-Site,US,Medium,120277
2023,Senior,Full-Time,Data Analyst,160000,US,Fully Remote,US,Medium,122680
2024,Mid-Level,Full-Time,Data Scientist,86800,US,On-Site,US,Medium,135556
2023,Senior,Full-Time,Data Engineer,70000,US,On-Site,US,Medium,163312
2023,Senior,Full-Time,Data Engineer,146850,US,On-Site,US,Medium,163312
2023,Mid-Level,Full-Time,AI Engineer,73100,US,On-Site,US,Medium,147099
2023,Entry-Level,Full-Time,Research Scientist,162170,US,Fully Remote,US,Medium,150945
2023,Senior,Full-Time,Machine Learning Engineer,319000,US,Fully Remote,US,Medium,188539
2023,Senior,Full-Time,Deep Learning Engineer,283780,US,On-Site,US,Medium,192076
2023,Entry-Level,Full-Time,Data Scientist,110000,US,On-Site,US,Medium,111924
2023,Executive,Full-Time,Data Manager,100000,US,On-Site,US,Medium,157030
2023,Mid-Level,Full-Time,Data Engineer,102000,US,On-Site,US,Medium,141383
2024,Senior,Full-Time,Data Analyst,122500,US,Fully Remote,US,Medium,129854
2024,Mid-Level,Full-Time,Data Engineer,105000,US,Fully Remote,US,Medium,136086
2024,Mid-Level,Full-Time,Data Engineer,138278,US,On-Site,US,Medium,137171
2023,Senior,Full-Time,Analytics Engineer,197000,US,On-Site,US,Medium,176399
2023,Senior,Full-Time,Research Engineer,185000,US,On-Site,US,Medium,207266
2023,Senior,Full-Time,Data Engineer,100000,US,On-Site,US,Medium,163312
2024,Mid-Level,Full-Time,Data Scientist,148100,US,Fully Remote,US,Medium,138704
2024,Mid-Level,Full-Time,Data Scientist,246000,US,Fully Remote,US,Medium,138704
2023,Senior,Full-Time,Machine Learning Engineer,170700,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Data Operations Specialist,50700,US,Fully Remote,US,Medium,104067
2023,Senior,Full-Time,Business Intelligence Developer,67000,US,On-Site,US,Medium,129683
2023,Senior,Full-Time,Data Scientist,231650,US,On-Site,US,Medium,173369
2021,Senior,Full-Time,Data Engineer,153000,US,Fully Remote,US,Large,159920
2023,Mid-Level,Full-Time,Data Architect,240000,US,Fully Remote,US,Medium,150650
2023,Executive,Full-Time,Business Intelligence Engineer,172200,US,On-Site,US,Medium,143292
2024,Senior,Full-Time,Data Engineer,185000,US,Fully Remote,US,Medium,159871
2023,Entry-Level,Full-Time,AI Engineer,21593,PT,Hybrid,PT,Large,29267
2024,Senior,Full-Time,Data Scientist,214500,US,On-Site,US,Medium,171625
2023,Senior,Full-Time,Machine Learning Engineer,220000,US,Fully Remote,US,Medium,188539
2023,Mid-Level,Full-Time,Data Scientist,162000,US,On-Site,US,Medium,140360
2024,Mid-Level,Full-Time,Business Intelligence Manager,99600,US,On-Site,US,Medium,120277
2023,Senior,Full-Time,Data Scientist,272550,US,On-Site,US,Medium,173369
2023,Mid-Level,Full-Time,Data Scientist,24613,TH,Hybrid,TH,Large,38465
2022,Senior,Full-Time,Machine Learning Manager,200000,US,Fully Remote,US,Medium,181809
2023,Senior,Full-Time,Data Engineer,310000,US,On-Site,US,Medium,163312
2022,Mid-Level,Full-Time,Data Scientist,180000,US,On-Site,US,Medium,133730
2023,Mid-Level,Full-Time,Data Engineer,73824,GB,On-Site,GB,Medium,85775
2024,Mid-Level,Full-Time,Data Analyst,90000,US,On-Site,US,Medium,107663
2024,Senior,Full-Time,Data Engineer,76500,US,On-Site,US,Medium,162159
2024,Senior,Full-Time,Data Scientist,150000,US,On-Site,US,Medium,171625
2024,Mid-Level,Full-Time,Data Engineer,110000,US,On-Site,US,Medium,137171
2023,Senior,Full-Time,Data Science Consultant,145000,US,On-Site,US,Medium,141588
2023,Mid-Level,Full-Time,Business Intelligence Engineer,165000,US,On-Site,US,Medium,121715
2023,Executive,Full-Time,Data Scientist,249600,US,Fully Remote,US,Medium,199749
2023,Senior,Full-Time,Machine Learning Engineer,127600,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Machine Learning Engineer,150000,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Machine Learning Engineer,184950,US,On-Site,US,Medium,201918
2023,Mid-Level,Full-Time,Data Scientist,92000,US,On-Site,US,Medium,140360
2023,Mid-Level,Full-Time,Data Scientist,156000,US,On-Site,US,Medium,140360
2024,Senior,Full-Time,Machine Learning Engineer,137930,CA,On-Site,CA,Medium,180643
2024,Senior,Full-Time,Data Engineer,184000,US,On-Site,US,Medium,162159
2023,Senior,Full-Time,Data Scientist,132000,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Decision Scientist,129300,US,On-Site,US,Medium,173484
2023,Executive,Full-Time,Data Analyst,125000,US,On-Site,US,Medium,127588
2023,Senior,Full-Time,Data Engineer,70179,PT,On-Site,PT,Medium,83061
2023,Senior,Full-Time,Data Engineer,182500,US,Fully Remote,US,Medium,158529
2022,Entry-Level,Full-Time,Data Analyst,28368,FR,Hybrid,FR,Medium,33212
2023,Senior,Full-Time,Machine Learning Engineer,250000,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Data Architect,200000,US,Fully Remote,US,Medium,173332
2023,Mid-Level,Full-Time,Data Analyst,125000,US,On-Site,US,Medium,106011
2023,Mid-Level,Full-Time,Data Scientist,98432,GB,On-Site,GB,Medium,91460
2023,Senior,Full-Time,Data Architect,234000,US,Fully Remote,US,Medium,173332
2022,Mid-Level,Full-Time,Machine Learning Researcher,105236,CA,Hybrid,CA,Large,91909
2023,Senior,Full-Time,Machine Learning Engineer,127000,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Analytics Engineer,155800,US,Fully Remote,US,Medium,165674
2024,Mid-Level,Full-Time,Robotics Software Engineer,160000,US,On-Site,US,Medium,180058
2024,Mid-Level,Full-Time,Data Developer,100000,US,On-Site,US,Medium,117626
2023,Mid-Level,Contract,Machine Learning Engineer,180000,US,Fully Remote,US,Small,145949
2024,Mid-Level,Full-Time,Analytics Engineer,126000,US,On-Site,US,Medium,148408
2023,Entry-Level,Full-Time,Data Analyst,92280,GB,On-Site,GB,Medium,53627
2023,Senior,Full-Time,Data Analyst,95000,CA,Fully Remote,CA,Medium,134321
2023,Entry-Level,Full-Time,Data Analyst,72500,US,On-Site,US,Medium,86195
2023,Senior,Full-Time,Data Science Engineer,135000,US,Fully Remote,US,Medium,165418
2023,Mid-Level,Full-Time,Data Engineer,152000,CA,Fully Remote,CA,Medium,135900
2023,Senior,Full-Time,Data Engineer,66000,US,Fully Remote,US,Medium,158529
2024,Entry-Level,Full-Time,Data Analytics Specialist,44100,MT,On-Site,MT,Medium,46857
2024,Senior,Full-Time,Data Analyst,130000,US,On-Site,US,Medium,130006
2023,Senior,Full-Time,Machine Learning Scientist,300000,US,On-Site,US,Medium,202477
2023,Senior,Full-Time,Data Engineer,112000,US,On-Site,US,Medium,163312
2024,Executive,Full-Time,Head of Data,195000,US,On-Site,US,Medium,216497
2023,Senior,Full-Time,Machine Learning Engineer,188800,US,Fully Remote,US,Medium,188539
2023,Senior,Full-Time,Data Engineer,226600,US,On-Site,US,Medium,163312
2023,Senior,Full-Time,Data Analyst,80850,US,On-Site,US,Medium,128320
2023,Mid-Level,Full-Time,Applied Scientist,198000,US,Fully Remote,US,Medium,166624
2023,Entry-Level,Full-Time,Research Analyst,62000,US,Fully Remote,US,Medium,91654
2024,Mid-Level,Full-Time,Analytics Engineer,135000,US,Fully Remote,US,Medium,146437
2023,Senior,Full-Time,Principal Data Scientist,160000,US,Fully Remote,US,Large,175010
2023,Senior,Full-Time,ML Engineer,226000,US,Fully Remote,US,Medium,208784
2023,Senior,Full-Time,Data Science Consultant,94000,US,On-Site,US,Medium,141588
2023,Senior,Full-Time,Research Engineer,190000,US,On-Site,US,Medium,207266
2023,Senior,Full-Time,Machine Learning Engineer,95000,CA,Fully Remote,CA,Medium,159345
2023,Senior,Full-Time,Cloud Database Engineer,170000,US,Fully Remote,US,Large,150922
2023,Mid-Level,Full-Time,Research Scientist,275000,US,On-Site,US,Medium,183499
2023,Senior,Full-Time,Data Architect,140000,US,Fully Remote,US,Medium,173332
2023,Entry-Level,Full-Time,Cloud Data Engineer,100000,DE,Hybrid,US,Large,77577
2023,Senior,Full-Time,Machine Learning Engineer,269000,CA,Fully Remote,CA,Medium,159345
2023,Mid-Level,Full-Time,Data Scientist,160000,US,On-Site,US,Medium,140360
2024,Senior,Full-Time,Data Scientist,115000,US,Fully Remote,US,Medium,175703
2022,Mid-Level,Full-Time,Data Analytics Manager,140000,US,On-Site,US,Medium,124995
2022,Senior,Full-Time,Data Analyst,177000,US,On-Site,US,Medium,118314
2024,Senior,Full-Time,Data Pipeline Engineer,175000,US,On-Site,US,Medium,168824
2023,Senior,Full-Time,Analytics Engineer,120000,US,Fully Remote,US,Medium,165674
2022,Senior,Full-Time,Data Scientist,120000,US,Fully Remote,US,Medium,163950
2023,Entry-Level,Full-Time,Data Scientist,32974,GB,On-Site,GB,Medium,71009
2023,Senior,Full-Time,Data Scientist,153000,US,Fully Remote,US,Medium,174953
2023,Mid-Level,Full-Time,Data Scientist,131000,US,Fully Remote,US,Medium,141014
2023,Senior,Full-Time,Analytics Engineer,289800,US,On-Site,US,Medium,176399
2023,Senior,Full-Time,Data Science Consultant,189750,US,On-Site,US,Medium,141588
2024,Senior,Full-Time,Business Intelligence Engineer,34666,LV,On-Site,LV,Medium,77966
2024,Mid-Level,Full-Time,Business Intelligence Developer,67060,US,On-Site,US,Medium,107496
2022,Entry-Level,Full-Time,Applied Data Scientist,40000,AU,Fully Remote,PK,Medium,48925
2024,Senior,Full-Time,Machine Learning Engineer,163000,US,Fully Remote,US,Medium,196074
2022,Senior,Full-Time,Data Engineer,185000,US,Fully Remote,US,Medium,157016
2024,Mid-Level,Full-Time,BI Developer,62100,US,On-Site,US,Medium,110038
2023,Senior,Full-Time,Data Specialist,111600,US,On-Site,US,Medium,127869
2023,Senior,Full-Time,Data Scientist,195000,US,Fully Remote,US,Medium,174953
2022,Mid-Level,Full-Time,Data Scientist,61566,GB,On-Site,GB,Medium,84763
2023,Mid-Level,Full-Time,Data Engineer,145000,US,On-Site,US,Medium,141383
2023,Senior,Full-Time,Data Scientist,157750,US,On-Site,US,Medium,173369
2024,Executive,Full-Time,Data Science,221000,US,On-Site,US,Medium,187958
2024,Entry-Level,Full-Time,Data Analyst,159870,US,On-Site,US,Medium,93773
2022,Senior,Full-Time,Data Engineer,140000,US,Fully Remote,US,Medium,157016
2024,Senior,Full-Time,Machine Learning Engineer,81333,LT,On-Site,LT,Medium,131333
2024,Entry-Level,Full-Time,Data Management Analyst,120000,US,On-Site,US,Medium,88977
2023,Senior,Full-Time,Data Analyst,142000,US,On-Site,US,Medium,128320
2023,Senior,Full-Time,Data Science Engineer,266450,US,On-Site,US,Medium,174233
2023,Executive,Full-Time,Data Analyst,145000,US,On-Site,US,Medium,127588
2023,Mid-Level,Full-Time,Data Analyst,93000,US,Fully Remote,US,Large,103400
2022,Mid-Level,Full-Time,Data Engineer,145000,US,On-Site,US,Medium,135676
2023,Mid-Level,Full-Time,Data Engineer,187000,US,Fully Remote,US,Medium,137804
2024,Senior,Full-Time,Data Analyst,174000,US,Fully Remote,US,Medium,129854
2023,Senior,Full-Time,ETL Developer,53300,US,On-Site,US,Medium,117938
2023,Senior,Full-Time,Data Scientist,145000,US,On-Site,US,Medium,173369
2024,Senior,Full-Time,Applied Scientist,250000,US,Fully Remote,US,Medium,207614
2023,Senior,Full-Time,Applied Scientist,115100,US,On-Site,US,Large,223259
2024,Senior,Full-Time,Research Engineer,200800,US,On-Site,US,Medium,215335
2022,Mid-Level,Full-Time,Data Scientist,60938,DE,On-Site,DE,Medium,80234
2023,Senior,Full-Time,Data Scientist,258000,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Machine Learning Software Engineer,302000,US,On-Site,US,Medium,235770
2023,Senior,Full-Time,Data Engineer,133832,US,On-Site,US,Medium,163312
2023,Senior,Full-Time,Data Scientist,127000,US,Fully Remote,US,Medium,174953
2023,Entry-Level,Full-Time,Data Analyst,33220,GB,On-Site,GB,Medium,53627
2022,Senior,Full-Time,Data Analyst,171000,US,Fully Remote,AU,Large,161411
2023,Senior,Full-Time,Analytics Engineer,142400,US,On-Site,US,Medium,176399
2024,Senior,Full-Time,Data Science Consultant,90000,US,On-Site,US,Medium,139605
2024,Mid-Level,Full-Time,Data Scientist,198000,US,On-Site,US,Medium,135556
2022,Entry-Level,Full-Time,Data Manager,45600,US,Fully Remote,US,Medium,71120
2024,Senior,Full-Time,Data Engineer,146000,US,On-Site,US,Medium,162159
2022,Senior,Full-Time,Data Engineer,231250,US,Fully Remote,US,Medium,157016
2023,Senior,Full-Time,Data Analyst,132000,US,Fully Remote,US,Medium,122680
2022,Mid-Level,Full-Time,ML Engineer,148500,US,Fully Remote,US,Large,173999
2023,Mid-Level,Full-Time,AI Engineer,180000,US,On-Site,US,Medium,147099
2024,Senior,Full-Time,Data Science,150000,US,Fully Remote,US,Medium,163777
2023,Senior,Full-Time,Data Engineer,232000,US,On-Site,US,Medium,163312
2024,Senior,Full-Time,Data Engineer,154000,US,On-Site,US,Medium,162159
2023,Senior,Full-Time,Head of Data,258500,US,Fully Remote,US,Medium,201382
2023,Mid-Level,Full-Time,Machine Learning Engineer,158200,US,On-Site,US,Medium,167075
2024,Mid-Level,Full-Time,Data Engineer,126600,US,On-Site,US,Medium,137171
2023,Senior,Full-Time,Data Scientist,148750,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Data Engineer,77737,ES,Fully Remote,ES,Medium,72292
2024,Senior,Full-Time,Machine Learning Scientist,250000,US,Fully Remote,US,Medium,192404
2022,Senior,Full-Time,Applied Scientist,196000,US,Fully Remote,US,Medium,193851
2024,Senior,Full-Time,Data Science Consultant,112000,US,On-Site,US,Medium,139605
2023,Senior,Full-Time,Data Scientist,80000,US,Fully Remote,US,Medium,174953
2024,Mid-Level,Full-Time,Data Integration Specialist,54000,US,On-Site,US,Medium,113932
2024,Senior,Full-Time,Data Scientist,248600,US,On-Site,US,Medium,171625
2023,Mid-Level,Full-Time,Machine Learning Engineer,250000,US,On-Site,US,Medium,167075
2023,Senior,Full-Time,Machine Learning Engineer,158000,US,Fully Remote,US,Medium,188539
2024,Senior,Full-Time,Business Intelligence Engineer,147600,US,On-Site,US,Medium,141312
2023,Entry-Level,Full-Time,Data Analyst,28299,GB,On-Site,GB,Medium,53627
2023,Senior,Full-Time,Research Engineer,240000,US,On-Site,US,Medium,207266
2023,Senior,Full-Time,Data Integration Specialist,36483,IN,Hybrid,IN,Large,52080
2022,Senior,Full-Time,Data Scientist,190000,US,On-Site,US,Medium,152924
2024,Senior,Full-Time,Research Scientist,192700,US,On-Site,US,Medium,215335
2023,Senior,Full-Time,Data Analyst,171000,US,On-Site,US,Medium,128320
2024,Mid-Level,Full-Time,Business Intelligence Developer,87800,US,On-Site,US,Medium,107496
2024,Mid-Level,Full-Time,Data Engineer,112000,US,On-Site,US,Medium,137171
2023,Senior,Full-Time,Machine Learning Engineer,151600,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,AI Engineer,220000,US,On-Site,US,Medium,176286
